Assignment,AttackType,MaliciousPct,Model,SuccessRate,FailureRate,Latency,MAR,ServiceDenialRate,ServiceDenialCount,Availability,PoolAvailability,HonestAvailability,TPR_gov,FPR_gov,FNR_gov,TNR_gov,Precision_gov,NPV_gov,F1_gov,TPR_exp,MalExposureRate,NumMalExposed,NumMalBlacklistedExposed,TPR_sel,FPR_sel,FNR_sel,TNR_sel,Precision_sel,NPV_sel,F1_sel,PMTI,RepSep,RepSep_provider,SER_mal,EarlyMAR_100,PctGoodSel,PctWarningSel,PctServiceDenial,FailMalicious_Pct,FailHonest_Pct,UndetectedMaliciousRate,TPR,FPR,FNR,TNR,Precision,NPV,F1,FirstHalf_SR,FirstHalf_MAR,SecondHalf_SR,SecondHalf_MAR,SR_Drop,MAR_Drop,MalSelected_Phase1,MalSelected_Phase2,MalSelectRatio,InitialMAR_Phase2,FinalMAR_Phase2,MARImprovement,RunsToDetect,StalenessScore
moderate,firsthalf,50,ScalarRep-CumReward,74.0632278152395,25.9367721847605,238.002736456942,54.69,8.12,81.2,91.88,100,100,0,0,100,100,0,50,0,0,100,35,0,49.0748361496578,3.20963022603503,50.9251638503422,96.790369773965,93.1012911156805,65.5773386607662,64.2557203458609,NaN,34.0939299002312,18.2210449940051,NaN,52.2,89.2582977084782,10.7417022915218,8.12,93.1012911156805,6.89870888431948,100,0,0,100,100,0,50,0,88.5,52.1,47.6,57.28,40.9,-5.18,239.5,213.6,0.889518723035724,49.5,61.8,12.3,NaN,46.9107283165987
moderate,firsthalf,50,ScalarRep-EMA,84.4274615786302,15.5725384213698,218.56010011177,65.39,8.12,81.2,91.88,100,100,0,0,100,100,0,50,0,0,100,35,0,35.8931960481723,3.18740220572569,64.1068039518277,96.8125977942743,86.93784528258,71.4003777258734,50.7842072529328,NaN,0.033551145787237,0.0916054248909071,NaN,53.3,0.119950412844492,99.8800495871555,8.12,86.93784528258,13.06215471742,100,0,0,100,100,0,50,0,88.5,53.96,66.64,76.82,21.86,-22.86,230.2,115.9,0.500755999315923,68.3,78.8,10.5,NaN,21.3059333219321
moderate,firsthalf,50,Threshold-MaxRep,93.0225334124112,6.97746658758877,202.171798408365,89.27,25.41,254.1,74.59,95.7142857142857,99.7142857142857,8.28571428571428,0.285714285714286,91.7142857142857,99.7142857142857,86.6666666666667,52.1151969098359,14.9810292172295,8.28571428571428,100,35,2.9,27.5506624416845,3.30159763487783,72.4493375583155,96.6984023651222,56.7003388444712,89.0076389045847,37.0391085890081,9.80555555555556,0.127465703233186,0.149435044032769,NaN,75.4,72.0765889209808,27.9234110790192,25.41,56.7003388444712,43.2996611555288,91.7142857142857,8.28571428571428,0.285714285714286,91.7142857142857,99.7142857142857,86.6666666666667,52.1151969098359,14.9810292172295,76.3,84.16,62.42,94.38,13.88,-10.22,79.2,28.1,0.336164018395167,91.4,96.7,5.3,224.333333333333,33.3360669732528
moderate,firsthalf,50,Threshold-NoTierSel,92.5463975978491,7.4536024021509,202.941555781346,88.97,27.27,272.7,72.73,95.1428571428571,100,9.71428571428571,0,90.2857142857143,100,90,52.6075359263499,17.1305686549589,9.71428571428571,100,35,3.4,29.2326094263268,3.2379454075875,70.7673905736732,96.7620545924125,59.5255601452219,88.7121403558241,39.1570700735065,12.8018518518519,0.122827471834908,0.151758123541646,NaN,69.8,68.4065490541562,31.5934509458438,27.27,59.5255601452219,40.4744398547781,90.2857142857143,9.71428571428571,0,90.2857142857143,100,90,52.6075359263499,17.1305686549589,73.28,84.18,61.28,93.76,12,-9.58,79.1,31.2,0.36992010836624,89.2,96.4,7.2,182.296296296296,32.7742240283262
moderate,onoff,0,3VSL-Binary,97.3024330569048,2.69756694309515,195.495922417369,100,0.98,9.8,99.02,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.69756694309516,0,97.3024330569048,0,100,0,NaN,NaN,NaN,NaN,100,96.6071885970129,3.39281140298714,0.98,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,0,Beta (BRS),97.3024330569048,2.69756694309515,195.495922417369,100,0.98,9.8,99.02,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.69756694309516,0,97.3024330569048,0,100,0,NaN,NaN,NaN,NaN,100,96.4550701522138,3.54492984778622,0.98,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,0,ScalarRep-CumReward,97.3024330569048,2.69756694309515,195.495922417369,100,0.98,9.8,99.02,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.69756694309516,0,97.3024330569048,0,100,0,NaN,NaN,NaN,NaN,100,91.8296779706324,8.17032202936754,0.98,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,0,ScalarRep-EMA,97.3024330569048,2.69756694309515,195.495922417369,100,0.98,9.8,99.02,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.69756694309516,0,97.3024330569048,0,100,0,NaN,NaN,NaN,NaN,100,0.191655927136687,99.8083440728633,0.98,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,0,Threshold-MaxRep,97.305403798229,2.69459620177103,195.480797520834,100,1.25,12.5,98.75,99.8571428571429,99.8571428571429,NaN,0.142857142857143,NaN,99.8571428571429,NaN,NaN,NaN,NaN,0,0,0,0,2.69459620177103,0,97.305403798229,0,100,0,NaN,NaN,NaN,NaN,100,94.6542590767875,5.34574092321251,1.25,0,100,NaN,NaN,0.142857142857143,NaN,99.8571428571429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,0,Threshold-NoTierSel,97.291205788751,2.70879421124899,195.50642003591,100,1.77,17.7,98.23,99,99,NaN,1,NaN,99,NaN,NaN,NaN,NaN,0,0,0,0,2.70879421124899,0,97.291205788751,0,100,0,NaN,NaN,NaN,NaN,100,85.7415103448753,14.2584896551247,1.77,0,100,NaN,NaN,1,NaN,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,10,3VSL-Binary,97.1003745381389,2.8996254618611,194.669166475376,99.94,2.11,21.1,97.89,100,100,0,0,100,100,0,90,0,0,100,7,0,45,2.85029307320552,5,97.1497069267945,1.74065934065934,99.9895506792058,3.33333333333333,NaN,0.242270769505341,0.147227318536842,NaN,99.9,95.8625454009028,4.13745459909723,2.11,1.74065934065934,98.2593406593407,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,10,Beta (BRS),97.0493425089207,2.95065749107926,194.778500989506,99.89,2.11,21.1,97.89,100,100,0,0,100,100,0,90,0,0,100,7,0,66.6666666666667,2.85174371735378,3.33333333333333,97.1482562826462,3.47011024402329,99.989539748954,6.54216406031288,NaN,0.571705569135012,0.220635070901226,NaN,99.6,96.2612216727528,3.73877832724723,2.11,3.47011024402329,96.5298897559767,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,10,ScalarRep-CumReward,97.0493425089207,2.95065749107926,194.778500989506,99.89,2.11,21.1,97.89,100,100,0,0,100,100,0,90,0,0,100,7,0,66.6666666666667,2.85174371735378,3.33333333333333,97.1482562826462,3.47011024402329,99.989539748954,6.54216406031288,NaN,12.1169186263209,5.23909585979548,NaN,99.6,91.7144981787878,8.28550182121217,2.11,3.47011024402329,96.5298897559767,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,10,ScalarRep-EMA,96.1595828370298,3.84041716297017,196.316854321644,98.28,2.11,21.1,97.89,100,100,0,0,100,100,0,90,0,0,100,7,0,58.8869047619048,2.85671824025176,41.1130952380952,97.1432817597482,27.260283936156,99.2450751027227,36.6954691106816,NaN,-0.0115956981165563,0.000709492487827601,NaN,97.4,0.102423916497712,99.8975760835023,2.11,27.260283936156,72.739716063844,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,10,Threshold-MaxRep,97.0668006950713,2.93319930492873,194.76900077274,99.88,2.9,29,97.1,98.7142857142857,99.5238095238095,8.57142857142857,0.476190476190476,91.4285714285714,99.5238095238095,40,90.7468030690537,13.8888888888889,8.57142857142857,100,7,0.6,54.1666666666667,2.83284283541173,5.83333333333333,97.1671571645883,3.68822354116472,99.9786546750134,6.76937820772154,1,0.273941404728438,0.1508019983622,NaN,100,93.3382672943076,6.66173270569238,2.9,3.68822354116472,96.3117764588353,91.4285714285714,8.57142857142857,0.476190476190476,91.4285714285714,99.5238095238095,40,90.7468030690537,13.8888888888889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,10,Threshold-NoTierSel,96.8554576833052,3.1445423166948,195.058509554883,99.62,3.71,37.1,96.29,96.4285714285714,99.6825396825397,32.8571428571429,0.317460317460317,67.1428571428571,99.6825396825397,95,93.060019595119,46.5707070707071,32.8571428571429,100,7,2.3,88.1666666666667,2.82193618906797,11.8333333333333,97.178063810932,10.9532096168293,99.9356404273713,18.9799295072065,1,0.268909457504425,0.175912570511735,NaN,99.6,84.845274846637,15.1547251533631,3.71,10.9532096168293,89.0467903831707,67.1428571428571,32.8571428571429,0.317460317460317,67.1428571428571,99.6825396825397,95,93.060019595119,46.5707070707071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,30,3VSL-Binary,95.0301053977562,4.96989460224377,198.585628740035,96.46,5.24,52.4,94.76,100,100,0,0,100,100,0,70,0,0,100,21,0,59.2242470530302,2.85873000524942,40.7757529469698,97.1412699947506,44.0623969201546,98.3988495731854,49.9333147703013,NaN,0.210078037677556,0.154734497362048,NaN,95.7,90.1427635190899,9.8572364809101,5.24,44.0623969201546,55.9376030798454,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,30,Beta (BRS),95.2090651360174,4.79093486398263,198.038481522444,96.79,5.24,52.4,94.76,100,100,0,0,100,100,0,70,0,0,100,21,0,59.8966629972822,2.85875640181283,40.1033370027178,97.1412435981872,42.0359175841466,98.5689013833376,48.8069721105276,NaN,0.49711480562762,0.25717365430176,NaN,93.9,93.5191002136807,6.48089978631936,5.24,42.0359175841466,57.9640824158534,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,30,ScalarRep-CumReward,95.1140028555264,4.88599714447364,198.27556152867,96.54,5.24,52.4,94.76,100,100,0,0,100,100,0,70,0,0,100,21,0,58.4718834730033,2.85530344162395,41.5281165269967,97.144696558376,43.3691440665618,98.4009029324557,49.2476574517711,NaN,10.7406901934858,6.400672059519,NaN,93.2,89.5822874305316,10.4177125694684,5.24,43.3691440665618,56.6308559334382,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,30,ScalarRep-EMA,93.1200820997035,6.8799179002965,201.932675673273,92.63,5.24,52.4,94.76,100,100,0,0,100,100,0,70,0,0,100,21,0,54.8843539166527,2.82355673681239,45.1156460833473,97.1764432631876,61.915451338516,96.2353172358825,58.0559264777536,NaN,0.0114203226699594,0.0193579624110469,NaN,82.8,0.137101346310034,99.86289865369,5.24,61.915451338516,38.084548661484,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,30,Threshold-MaxRep,95.5398193575864,4.46018064241357,197.667536581448,98.01,10.08,100.8,89.92,87.2857142857143,99.7959183673469,41.9047619047619,0.204081632653061,58.0952380952381,99.7959183673469,99,80.0659990180466,58.6191601779755,41.9047619047619,100,21,8.8,77.50170967148,2.88569432655114,22.4982903285199,97.1143056734489,36.5706080042169,99.391842657429,48.3673199419953,1,0.22465600612818,0.16542017103726,NaN,96.1,84.6736444543256,15.3263555456744,10.08,36.5706080042169,63.4293919957831,58.0952380952381,41.9047619047619,0.204081632653061,58.0952380952381,99.7959183673469,99,80.0659990180466,58.6191601779755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,30,Threshold-NoTierSel,95.2013773277616,4.79862267223842,198.015093036099,97.55,11.01,110.1,88.99,86.5714285714286,100,44.7619047619047,0,55.2380952380952,100,100,80.898845066378,61.5681944584892,44.7619047619047,100,21,9.4,76.1389226743329,2.87342432932358,23.8610773256671,97.1265756706764,41.1640763778394,99.2053339532395,51.9171076357339,1.31222222222222,0.20894221845374,0.172235278163751,NaN,92.5,78.4047873710166,21.5952126289834,11.01,41.1640763778394,58.8359236221606,55.2380952380952,44.7619047619047,0,55.2380952380952,100,100,80.898845066378,61.5681944584892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,50,3VSL-Binary,84.4178523103931,15.5821476896069,220.418356763437,77.09,7.99,79.9,92.01,100,100,0,0,100,100,0,50,0,0,100,35,0,53.9329373019229,2.87345666070212,46.0670626980772,97.1265433392979,85.4752943523319,86.2873229884912,66.0717023345448,NaN,0.187018435068477,0.156492424242424,NaN,75.1,71.9157096585668,28.0842903414332,7.99,85.4752943523319,14.5247056476681,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,50,Beta (BRS),85.2979741590552,14.7020258409448,219.028677896169,78.77,7.99,79.9,92.01,100,100,0,0,100,100,0,50,0,0,100,35,0,53.8449650299142,2.96202892626971,46.1550349700858,97.0379710737303,83.7304977986029,87.3964101981334,65.4683641757924,NaN,0.454985456637681,0.251347417331294,NaN,72.7,74.6370945738383,25.3629054261617,7.99,83.7304977986029,16.2695022013971,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,50,ScalarRep-CumReward,82.6540165729852,17.3459834270148,223.911150560619,73.57,7.99,79.9,92.01,100,100,0,0,100,100,0,50,0,0,100,35,0,52.9554703797824,2.96900078824389,47.0445296202176,97.0309992117561,87.2341503893637,83.5322907908931,65.8620790583991,NaN,7.98149596112856,6.43493875100257,NaN,66.4,84.8250615592034,15.1749384407966,7.99,87.2341503893637,12.7658496106363,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,50,ScalarRep-EMA,83.3867436298716,16.6132563701284,221.98401074132,75.15,7.99,79.9,92.01,100,100,0,0,100,100,0,50,0,0,100,35,0,53.5289629470234,2.96163158759161,46.4710370529766,97.0383684124084,86.5073739812021,84.8271696500268,66.0934770440929,NaN,0.0595046367240872,0.0535442866376292,NaN,57.6,0.0217984233859663,99.978201576614,7.99,86.5073739812021,13.4926260187979,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,50,Threshold-MaxRep,90.0599337914187,9.94006620858131,208.581803686233,91.32,27.49,274.9,72.51,76.4285714285714,99.4285714285714,46.5714285714286,0.571428571428571,53.4285714285714,99.4285714285714,98.7867647058823,65.1268007488873,63.125967714203,46.5714285714286,100,35,16.3,62.8270004616048,2.9259110051402,37.1729995383952,97.0740889948598,72.4110716764764,94.7658508810409,66.5447562398379,1.89887586613593,0.169730067144531,0.16589606916361,NaN,79,74.4530106588769,25.5469893411231,27.49,72.4110716764764,27.5889283235236,53.4285714285714,46.5714285714286,0.571428571428571,53.4285714285714,99.4285714285714,98.7867647058823,65.1268007488873,63.125967714203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,onoff,50,Threshold-NoTierSel,89.9442886783458,10.0557113216542,209.204093164687,91.65,30.02,300.2,69.98,74.7142857142857,98.8571428571428,49.4285714285714,1.14285714285714,50.5714285714286,98.8571428571428,97.7450980392157,66.2198233796458,65.5306403630488,49.4285714285714,100,35,17.3,63.6135448277843,3.01751175803848,36.3864551722157,96.9824882419615,71.4894502399035,94.8151112969805,66.3150293802393,2.29800051599587,0.149036469903204,0.168118463271002,NaN,74.2,73.1708656633167,26.8291343366833,30.02,71.4894502399035,28.5105497600965,50.5714285714286,49.4285714285714,1.14285714285714,50.5714285714286,98.8571428571428,97.7450980392157,66.2198233796458,65.5306403630488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,0,3VSL-Binary,97.3101234917278,2.68987650827224,198.432940604244,100,0.74,7.4,99.26,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.68987650827224,0,97.3101234917278,0,100,0,NaN,NaN,NaN,NaN,100,98.9828528264866,1.01714717351342,0.74,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,0,Beta (BRS),97.3101234917278,2.68987650827224,198.432940604244,100,0.74,7.4,99.26,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.68987650827224,0,97.3101234917278,0,100,0,NaN,NaN,NaN,NaN,100,96.3225456665723,3.67745433342774,0.74,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,0,ScalarRep-CumReward,97.3101234917278,2.68987650827224,198.432940604244,100,0.74,7.4,99.26,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.68987650827224,0,97.3101234917278,0,100,0,NaN,NaN,NaN,NaN,100,91.8602080866306,8.1397919133694,0.74,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,0,ScalarRep-EMA,97.3101234917278,2.68987650827224,198.432940604244,100,0.74,7.4,99.26,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.68987650827224,0,97.3101234917278,0,100,0,NaN,NaN,NaN,NaN,100,0.090756960463713,99.9092430395363,0.74,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,0,Threshold-MaxRep,97.3101234917278,2.68987650827224,198.432940604244,100,0.74,7.4,99.26,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.68987650827224,0,97.3101234917278,0,100,0,NaN,NaN,NaN,NaN,100,99.929424450054,0.0705755499460182,0.74,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,0,Threshold-NoTierSel,97.3101234917278,2.68987650827224,198.432940604244,100,0.74,7.4,99.26,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.68987650827224,0,97.3101234917278,0,100,0,NaN,NaN,NaN,NaN,100,99.8688997473851,0.131100252614868,0.74,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,3VSL-Binary,96.6820559796594,3.31794402034065,196.824721257233,99.9,2.03,20.3,97.97,100,100,0,0,100,100,0,90,0,0,100,7,0,40,3.21847998391621,0,96.7815200160838,3.20271574303832,100,5.78921778921779,NaN,0.303799120509216,0.200491622574956,NaN,100,98.274381176592,1.72561882340797,2.03,3.20271574303832,96.7972842569617,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Beta (BRS),96.6308775540663,3.36912244593371,196.911940911506,99.85,2.03,20.3,97.97,100,100,0,0,100,100,0,90,0,0,100,7,0,50,3.22019761479221,0,96.7798023852078,4.50650017762771,100,8.05209605209605,NaN,0.590722525536944,0.22752067843336,NaN,99.7,96.263741356771,3.73625864322896,2.03,4.50650017762771,95.4934998223723,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-CumReward,96.6308775540663,3.36912244593371,196.893922488092,99.85,2.03,20.3,97.97,100,100,0,0,100,100,0,90,0,0,100,7,0,50,3.22019761479221,0,96.7798023852078,4.50650017762771,100,8.05209605209605,NaN,34.495183529516,7.44647057575095,NaN,99.7,91.7112596035946,8.28874039640544,2.03,4.50650017762771,95.4934998223723,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,ScalarRep-EMA,95.5589611162037,4.44103888379627,198.825242166517,98.74,2.03,20.3,97.97,100,100,0,0,100,100,0,90,0,0,100,7,0,100,3.19441091446304,0,96.805589085537,28.8007722693683,100,44.2443229386144,NaN,-0.0105666454695005,0.0186473617801824,NaN,96.3,0.102128434761692,99.8978715652383,2.03,28.8007722693683,71.1992277306317,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-MaxRep,96.7019270550581,3.29807294494193,196.778844915637,99.92,2.05,20.5,97.95,98.8571428571429,100,11.4285714285714,0,88.5714285714286,100,40,91.0668397144711,17,11.4285714285714,100,7,0.8,40,3.21847998391621,0,96.7815200160838,2.63013509787703,100,4.86416898181604,1,0.321773268542467,0.21648700443053,NaN,100,99.8772759016738,0.122724098326233,2.05,2.63013509787703,97.369864902123,88.5714285714286,11.4285714285714,0,88.5714285714286,100,40,91.0668397144711,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,10,Threshold-NoTierSel,96.5176980002967,3.48230199970326,197.157822595663,99.73,2.07,20.7,97.93,96.1428571428571,100,38.5714285714286,0,61.4285714285714,100,100,93.6356001901675,53.7070707070707,38.5714285714286,100,7,2.7,100,3.21545895246114,0,96.7845410475389,7.88487899778222,100,14.454644085458,1,0.324396005851197,0.253702587100358,NaN,99.6,99.5917738698179,0.408226130182081,2.07,7.88487899778222,92.1151210022178,61.4285714285714,38.5714285714286,0,61.4285714285714,100,100,93.6356001901675,53.7070707070707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,3VSL-Binary,94.1491197429713,5.85088025702866,201.120167782767,97.23,5.46,54.6,94.54,100,100,0,0,100,100,0,70,0,0,100,21,0,100,2.9967282174979,0,97.0032717825021,49.1000872212959,100,65.4062738059955,NaN,0.305334397199935,0.232295513443473,NaN,97.3,95.5262171970385,4.47378280296149,5.46,49.1000872212959,50.8999127787041,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,Beta (BRS),93.7163274331153,6.28367256688474,201.898857643685,96.82,5.46,54.6,94.54,100,100,0,0,100,100,0,70,0,0,100,21,0,100,3.00990861227675,0,96.9900913877233,52.7420396627021,100,68.6759313307368,NaN,0.660442402338806,0.363402034485464,NaN,94,93.7610259039088,6.2389740960912,5.46,52.7420396627021,47.2579603372979,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,ScalarRep-CumReward,93.599968692394,6.40003130760604,202.094284639027,96.71,5.46,54.6,94.54,100,100,0,0,100,100,0,70,0,0,100,21,0,100,3.01322788574937,0,96.9867721142506,53.4885753089232,100,69.2726642008859,NaN,9.61107511757485,6.39442558404959,NaN,93.4,89.6603779071824,10.3396220928176,5.46,53.4885753089232,46.5114246910768,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,ScalarRep-EMA,90.7506859955459,9.24931400445409,207.341830399012,93.91,5.46,54.6,94.54,100,100,0,0,100,100,0,70,0,0,100,21,0,100,2.9836961772102,0,97.0163038227898,69.3826473015023,100,81.8060411997215,NaN,0.0436443484385008,0.0676022131969977,NaN,81.8,0.0631077248791906,99.9368922751208,5.46,69.3826473015023,30.6173526984977,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,Threshold-MaxRep,95.8799692964902,4.12003070350984,197.786421153662,98.93,7.17,71.7,92.83,84.7142857142857,100,50.9523809523809,0,49.0476190476191,100,100,82.7534278256847,66.8803848915329,50.9523809523809,100,21,10.7,100,2.99706118589786,0,97.0029388141021,28.1052519754761,100,43.6192929164688,1,0.319108414113139,0.245641717997017,NaN,97.5,98.7996720253971,1.20032797460287,7.17,28.1052519754761,71.8947480245239,49.0476190476191,50.9523809523809,0,49.0476190476191,100,100,82.7534278256847,66.8803848915329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,30,Threshold-NoTierSel,95.7748406452764,4.22515935472365,197.865191555133,98.84,7.84,78.4,92.16,83.4285714285714,100,55.2380952380952,0,44.7619047619048,100,100,83.9823712635703,70.82100072731,55.2380952380952,100,21,11.6,100,2.9994618525393,0,97.0005381474607,30.0576949329356,100,46.0243191834664,1,0.321561858700807,0.261312784863308,NaN,93.4,98.7148806566277,1.28511934337225,7.84,30.0576949329356,69.9423050670644,44.7619047619048,55.2380952380952,0,44.7619047619048,100,100,83.9823712635703,70.82100072731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,always,50,3VSL-Binary,74.3430619191037,25.6569380808963,237.282355835536,78.62,8.3,83,91.7,100,100,0,0,100,100,0,50,0,0,100,35,0,100,3.11163617566819,0,96.8883638243318,90.3101373219038,100,94.869455014298,NaN,0.312744726654163,0.255083281797567,NaN,77,75.2493620758163,24.7506379241837,8.3,90.3101373219038,9.68986267809617,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
