Assignment,AttackType,MaliciousPct,Model,SuccessRate,FailureRate,Latency,MAR,ServiceDenialRate,ServiceDenialCount,Availability,PoolAvailability,HonestAvailability,TPR_gov,FPR_gov,FNR_gov,TNR_gov,Precision_gov,NPV_gov,F1_gov,TPR_exp,MalExposureRate,NumMalExposed,NumMalBlacklistedExposed,TPR_sel,FPR_sel,FNR_sel,TNR_sel,Precision_sel,NPV_sel,F1_sel,PMTI,RepSep,RepSep_provider,SER_mal,EarlyMAR_100,PctGoodSel,PctWarningSel,PctServiceDenial,FailMalicious_Pct,FailHonest_Pct,UndetectedMaliciousRate,TPR,FPR,FNR,TNR,Precision,NPV,F1,FirstHalf_SR,FirstHalf_MAR,SecondHalf_SR,SecondHalf_MAR,SR_Drop,MAR_Drop,MalSelected_Phase1,MalSelected_Phase2,MalSelectRatio,InitialMAR_Phase2,FinalMAR_Phase2,MARImprovement,RunsToDetect,StalenessScore
xu_aligned,onoff,0,Threshold,96.96836911,3.03163089,195.1021516,100,0.71,7.1,99.29,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.03163089,0,96.96836911,0,100,0,NaN,NaN,NaN,NaN,100,99.92943524,0.070564762,0.71,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,0,Threshold-MaxRep,96.96836911,3.03163089,195.1021516,100,0.71,7.1,99.29,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.03163089,0,96.96836911,0,100,0,NaN,NaN,NaN,NaN,100,99.88919408,0.110805924,0.71,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,0,Threshold-NoTierSel,96.96836911,3.03163089,195.1021516,100,0.71,7.1,99.29,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.03163089,0,96.96836911,0,100,0,NaN,NaN,NaN,NaN,100,99.87911308,0.120886917,0.71,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,0,Threshold-Uniform,96.96651686,3.033483139,195.1260355,100,0.76,7.6,99.24,99.42857143,99.42857143,NaN,0.571428571,NaN,99.42857143,NaN,NaN,NaN,NaN,0,0,0,0,3.033483139,0,96.96651686,0,100,0,NaN,NaN,NaN,NaN,100,40.72588882,59.27411118,0.76,0,100,NaN,NaN,0.571428571,NaN,99.42857143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,3VSL-Binary,96.89181346,3.108186536,196.2407722,99.89,2.21,22.1,97.79,100,100,0,0,100,100,0,90,0,0,100,7,0,52.5,3.019707638,7.5,96.98029236,2.916924665,99.97883513,5.458072394,NaN,0.285765229,0.195502846,NaN,100,98.4049501,1.595049901,2.21,2.916924665,97.08307534,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,Beta (BRS),96.83033799,3.16966201,196.3333674,99.82,2.21,22.1,97.79,100,100,0,0,100,100,0,90,0,0,100,7,0,63,3.01149797,7,96.98850203,5.118300856,99.97882377,9.274851045,NaN,0.564925675,0.226156811,NaN,99.6,96.23710792,3.762892075,2.21,5.118300856,94.88169914,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,RUST,96.89137813,3.108621867,196.2469369,99.91,2.22,22.2,97.78,98.57142857,99.84126984,12.85714286,0.158730159,87.14285714,99.84126984,55,91.17664236,20.16666667,12.85714286,100,7,0.9,60,3.019403512,0,96.98059649,2.916924665,100,5.508788615,1,0.34267349,0.24977699,NaN,100,99.84642332,0.15357668,2.22,2.916924665,97.08307534,87.14285714,12.85714286,0.158730159,87.14285714,99.84126984,55,91.17664236,20.16666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,RUST-NoDH,96.89137813,3.108621867,196.2469369,99.91,2.22,22.2,97.78,98.57142857,99.84126984,12.85714286,0.158730159,87.14285714,99.84126984,55,91.17664236,20.16666667,12.85714286,100,7,0.9,60,3.019403512,0,96.98059649,2.916924665,100,5.508788615,1,0.340536843,0.24777823,NaN,100,99.84642332,0.15357668,2.22,2.916924665,97.08307534,87.14285714,12.85714286,0.158730159,87.14285714,99.84126984,55,91.17664236,20.16666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,RUST-NoRec,96.85007003,3.149929973,196.3444054,99.87,2.23,22.3,97.77,98.14285714,100,18.57142857,0,81.42857143,100,70,91.73488463,27.71717172,18.57142857,100,7,1.3,70,3.020930986,0,96.97906901,4.154167275,100,7.702194623,1,0.325996067,0.227204612,NaN,100,98.62981501,1.370184994,2.23,4.154167275,95.84583273,81.42857143,18.57142857,0,81.42857143,100,70,91.73488463,27.71717172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,RUST-NoTier,96.75757526,3.242424744,196.4873149,99.78,2.24,22.4,97.76,96.71428571,99.84126984,31.42857143,0.158730159,68.57142857,99.84126984,78,92.99485976,40.44289044,31.42857143,100,7,2.2,80,3.023978076,0,96.97602192,6.79577536,100,12.0852478,1,0.3418506,0.261162661,NaN,99.4,99.69280625,0.307193749,2.24,6.79577536,93.20422464,68.57142857,31.42857143,0.158730159,68.57142857,99.84126984,78,92.99485976,40.44289044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,RUST-Uniform,96.55444638,3.445553622,196.8947453,99.31,2.21,22.1,97.79,98.57142857,98.73015873,2.857142857,1.26984127,97.14285714,98.73015873,6.666666667,90.15142955,4,2.857142857,100,7,0.2,60.83549784,3.037887581,29.16450216,96.96211242,11.78802385,99.71344957,18.35492118,5,0.067956178,0.026801122,NaN,98.5,37.28441128,62.71558872,2.21,11.78802385,88.21197615,97.14285714,2.857142857,1.26984127,97.14285714,98.73015873,6.666666667,90.15142955,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,ScalarRep-CumReward,96.8405944,3.1594056,196.3307245,99.83,2.21,22.1,97.79,100,100,0,0,100,100,0,90,0,0,100,7,0,63,3.011264873,7,96.98873513,4.779839318,99.97882377,8.751041521,NaN,14.55570966,8.550766375,NaN,99.7,91.62609724,8.373902762,2.21,4.779839318,95.22016068,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,ScalarRep-EMA,95.80650918,4.193490819,198.2995351,98,2.21,22.1,97.79,100,100,0,0,100,100,0,90,0,0,100,7,0,52.691627,3.058506662,37.308373,96.94149334,27.32203534,99.11103446,35.49248108,NaN,-0.004657823,0.024087177,NaN,96.4,0.061455851,99.93854415,2.21,27.32203534,72.67796466,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,Threshold,96.89106416,3.108935836,196.2467496,99.91,2.23,22.3,97.77,98.71428571,100,12.85714286,0,87.14285714,100,60,91.18943009,20.44444444,12.85714286,100,7,0.9,60,3.019707638,0,96.98029236,2.916924665,100,5.508788615,1,0.326253235,0.236580423,NaN,100,99.84640239,0.153597611,2.23,2.916924665,97.08307534,87.14285714,12.85714286,0,87.14285714,100,60,91.18943009,20.44444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,Threshold-MaxRep,96.89106416,3.108935836,196.2467496,99.91,2.23,22.3,97.77,98.71428571,100,12.85714286,0,87.14285714,100,60,91.18943009,20.44444444,12.85714286,100,7,0.9,60,3.019707638,0,96.98029236,2.916924665,100,5.508788615,1,0.322667108,0.21684551,NaN,100,99.81586342,0.184136584,2.23,2.916924665,97.08307534,87.14285714,12.85714286,0,87.14285714,100,60,91.18943009,20.44444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,Threshold-NoTierSel,96.74695248,3.253047516,196.4982569,99.77,2.25,22.5,97.75,96.71428571,100,32.85714286,0,67.14285714,100,80,93.13193359,43.27622378,32.85714286,100,7,2.3,80,3.024590713,0,96.97540929,7.125320814,100,12.70649578,1,0.325422473,0.248770939,NaN,99.4,99.68247652,0.317523483,2.25,7.125320814,92.87467919,67.14285714,32.85714286,0,67.14285714,100,80,93.13193359,43.27622378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,10,Threshold-Uniform,96.55444638,3.445553622,196.8947453,99.31,2.21,22.1,97.79,100,100,0,0,100,100,0,90,0,0,100,7,0,60.83549784,3.037887581,29.16450216,96.96211242,11.78802385,99.71344957,18.35492118,NaN,0.067984626,0.027268253,NaN,98.5,37.39646418,62.60353582,2.21,11.78802385,88.21197615,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,3VSL-Binary,95.2077357,4.792264295,199.8041401,96.82,5.8,58,94.2,100,100,0,0,100,100,0,70,0,0,100,21,0,60.53440664,2.845179029,39.46559336,97.15482097,41.68968836,98.58791555,48.72830669,NaN,0.247861252,0.202141471,NaN,96.4,95.03419256,4.965807438,5.8,41.68968836,58.31031164,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,Beta (BRS),95.06952116,4.930478838,200.0584981,96.47,5.8,58,94.2,100,100,0,0,100,100,0,70,0,0,100,21,0,58.87217735,2.856445819,41.12782265,97.14355418,43.48084022,98.33833629,49.38991425,NaN,0.493022706,0.251759679,NaN,93,93.40938835,6.590611651,5.8,43.48084022,56.51915978,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,RUST,96.01392864,3.986071359,198.2576071,98.92,7.84,78.4,92.16,84.57142857,100,51.42857143,0,48.57142857,100,100,82.88845759,67.19831684,51.42857143,100,21,10.8,100,2.843145366,0,97.15685463,29.44947359,100,45.18806187,1,0.334335444,0.270765594,NaN,96.7,98.75866337,1.241336633,7.84,29.44947359,70.55052641,48.57142857,51.42857143,0,48.57142857,100,100,82.88845759,67.19831684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,RUST-NoDH,96.01392864,3.986071359,198.2576071,98.92,7.84,78.4,92.16,84.57142857,100,51.42857143,0,48.57142857,100,100,82.88845759,67.19831684,51.42857143,100,21,10.8,100,2.843145366,0,97.15685463,29.44947359,100,45.18806187,1,0.331981624,0.269115239,NaN,96.7,98.75866337,1.241336633,7.84,29.44947359,70.55052641,48.57142857,51.42857143,0,48.57142857,100,100,82.88845759,67.19831684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,RUST-NoRec,96.00046742,3.999532583,198.2530943,98.91,7.9,79,92.1,84.42857143,100,51.9047619,0,48.0952381,100,100,83.01801867,67.68107546,51.9047619,100,21,10.9,100,2.845632711,0,97.15436729,29.63129178,100,45.44447213,1,0.320313834,0.250074543,NaN,96.7,97.34719017,2.652809835,7.9,29.63129178,70.36870822,48.0952381,51.9047619,0,48.0952381,100,100,83.01801867,67.68107546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,RUST-NoTier,95.91209795,4.087902054,198.4365487,98.83,8.44,84.4,91.56,83.28571429,100,55.71428571,0,44.28571429,100,100,84.12086041,71.17982547,55.71428571,100,21,11.7,100,2.842618483,0,97.15738152,31.41608427,100,47.63831293,1,0.334600536,0.273124664,NaN,93.7,98.65330982,1.346690181,8.44,31.41608427,68.58391573,44.28571429,55.71428571,0,44.28571429,100,100,84.12086041,71.17982547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,RUST-Uniform,91.88025407,8.119745933,205.7998507,90.72,6.52,65.2,93.48,83.28571429,98.97959184,53.33333333,1.020408163,46.66666667,98.97959184,96.17149517,83.30223095,67.90941946,53.33333333,100,21,11.2,56.17134734,2.839596998,43.82865266,97.160403,67.97368145,95.20994031,61.35099714,4.738021978,0.062689389,0.045183695,NaN,84.4,26.60321665,73.39678335,6.52,67.97368145,32.02631855,46.66666667,53.33333333,1.020408163,46.66666667,98.97959184,96.17149517,83.30223095,67.90941946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,ScalarRep-CumReward,94.71701543,5.282984572,200.7621908,95.95,5.8,58,94.2,100,100,0,0,100,100,0,70,0,0,100,21,0,59.06287468,2.873410983,40.93712532,97.12658902,46.69842994,98.11566564,51.58848889,NaN,9.890761356,5.9399528,NaN,92,89.48549119,10.51450881,5.8,46.69842994,53.30157006,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,ScalarRep-EMA,92.44515169,7.554848308,204.9511446,91.54,5.8,58,94.2,100,100,0,0,100,100,0,70,0,0,100,21,0,55.02580493,2.869069721,44.97419507,97.13093028,64.98101779,95.60788201,59.45316967,NaN,0.01485943,0.046781059,NaN,81.1,0.095692612,99.90430739,5.8,64.98101779,35.01898221,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,Threshold,96.01392864,3.986071359,198.2576071,98.92,7.84,78.4,92.16,84.57142857,100,51.42857143,0,48.57142857,100,100,82.88845759,67.19831684,51.42857143,100,21,10.8,100,2.843145366,0,97.15685463,29.44947359,100,45.18806187,1,0.32102067,0.258023668,NaN,96.7,98.75866337,1.241336633,7.84,29.44947359,70.55052641,48.57142857,51.42857143,0,48.57142857,100,100,82.88845759,67.19831684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,Threshold-MaxRep,96.01400043,3.985999571,198.2296526,98.92,7.84,78.4,92.16,84.57142857,100,51.42857143,0,48.57142857,100,100,82.88845759,67.19831684,51.42857143,100,21,10.8,100,2.843145366,0,97.15685463,29.41280438,100,45.16308684,1,0.320138635,0.246525831,NaN,96.7,98.76931664,1.230683358,7.84,29.41280438,70.58719562,48.57142857,51.42857143,0,48.57142857,100,100,82.88845759,67.19831684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,Threshold-NoTierSel,95.91209795,4.087902054,198.4365487,98.83,8.44,84.4,91.56,83.28571429,100,55.71428571,0,44.28571429,100,100,84.12086041,71.17982547,55.71428571,100,21,11.7,100,2.842618483,0,97.15738152,31.41608427,100,47.63831293,1,0.321162338,0.260344013,NaN,93.7,98.65330982,1.346690181,8.44,31.41608427,68.58391573,44.28571429,55.71428571,0,44.28571429,100,100,84.12086041,71.17982547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,30,Threshold-Uniform,91.84013034,8.159869656,205.979455,90.62,6.39,63.9,93.61,92.14285714,100,26.19047619,0,73.80952381,100,100,76.03532833,40.66421148,26.19047619,100,21,5.5,56.09787205,2.837337677,43.90212795,97.16266232,68.07003532,95.15830375,61.2892802,7.582619048,0.06282465,0.046086805,NaN,84.3,26.87503353,73.12496647,6.39,68.07003532,31.92996468,73.80952381,26.19047619,0,73.80952381,100,100,76.03532833,40.66421148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,3VSL-Binary,83.45559191,16.54440809,220.5937433,75.77,8.08,80.8,91.92,100,100,0,0,100,100,0,50,0,0,100,35,0,54.18118556,3.11065086,45.81881444,96.88934914,85.88658835,85.43038743,66.40361737,NaN,0.239247933,0.215035096,NaN,76,73.00860754,26.99139246,8.08,85.88658835,14.11341165,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,Beta (BRS),83.14839511,16.85160489,221.4055498,75.04,8.08,80.8,91.92,100,100,0,0,100,100,0,50,0,0,100,35,0,53.94910701,3.069473418,46.05089299,96.93052658,86.46631847,84.84853119,66.39856178,NaN,0.45156681,0.242037217,NaN,69.2,70.69070588,29.30929412,8.08,86.46631847,13.53368153,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,RUST,94.18389528,5.816104718,200.533344,98.06,30.17,301.7,69.83,72.14285714,99.71428571,55.42857143,0.285714286,44.57142857,99.71428571,99.56521739,69.1845356,71.07654403,55.42857143,100,35,19.4,100,3.100950525,0,96.89904947,48.68075733,100,65.20117974,1,0.326491038,0.266319652,NaN,85.9,97.08204711,2.917952886,30.17,48.68075733,51.31924267,44.57142857,55.42857143,0.285714286,44.57142857,99.71428571,99.56521739,69.1845356,71.07654403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,RUST-NoDH,94.18389528,5.816104718,200.533344,98.06,30.17,301.7,69.83,72.14285714,99.71428571,55.42857143,0.285714286,44.57142857,99.71428571,99.56521739,69.1845356,71.07654403,55.42857143,100,35,19.4,100,3.100950525,0,96.89904947,48.68075733,100,65.20117974,1,0.324297292,0.264417078,NaN,85.9,97.08204711,2.917952886,30.17,48.68075733,51.31924267,44.57142857,55.42857143,0.285714286,44.57142857,99.71428571,99.56521739,69.1845356,71.07654403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,RUST-NoRec,94.19693365,5.80306635,200.5574174,98.06,30.19,301.9,69.81,72.14285714,99.71428571,55.42857143,0.285714286,44.57142857,99.71428571,99.56521739,69.1845356,71.07654403,55.42857143,100,35,19.4,100,3.086723217,0,96.91327678,48.76238998,100,65.28399548,1,0.315032465,0.254623583,NaN,85.8,95.46722911,4.532770886,30.19,48.76238998,51.23761002,44.57142857,55.42857143,0.285714286,44.57142857,99.71428571,99.56521739,69.1845356,71.07654403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,RUST-NoTier,94.1857352,5.814264795,199.9993085,98.06,30.84,308.4,69.16,72.14285714,99.71428571,55.42857143,0.285714286,44.57142857,99.71428571,99.56521739,69.1845356,71.07654403,55.42857143,100,35,19.4,100,3.072238432,0,96.92776157,49.17386459,100,65.64445165,1,0.326569565,0.266478941,NaN,82.9,97.08344633,2.916553672,30.84,49.17386459,50.82613541,44.57142857,55.42857143,0.285714286,44.57142857,99.71428571,99.56521739,69.1845356,71.07654403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,RUST-Uniform,83.46403261,16.53596739,220.2753861,79.91,20.95,209.5,79.05,71.28571429,98,55.42857143,2,44.57142857,98,96.80451128,68.81722284,70.30485066,55.42857143,100,35,19.4,56.00586732,3.024820425,43.99413268,96.97517958,86.30136317,86.51682216,67.90765568,4.787456297,0.059204421,0.048964366,NaN,51.8,15.38205566,84.61794434,20.95,86.30136317,13.69863683,44.57142857,55.42857143,2,44.57142857,98,96.80451128,68.81722284,70.30485066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,ScalarRep-CumReward,79.26768412,20.73231588,228.5254299,67.4,8.08,80.8,91.92,100,100,0,0,100,100,0,50,0,0,100,35,0,52.76351641,3.151627772,47.23648359,96.84837223,89.60590871,78.55061762,66.38403765,NaN,4.278624765,3.662368801,NaN,60.7,84.53913022,15.46086978,8.08,89.60590871,10.39409129,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,ScalarRep-EMA,81.21215669,18.78784331,224.9065446,71.36,8.08,80.8,91.92,100,100,0,0,100,100,0,50,0,0,100,35,0,53.55958256,3.090136045,46.44041744,96.90986395,88.52363953,82.08002921,66.71366781,NaN,0.063309614,0.073640142,NaN,56.7,0.065356858,99.93464314,8.08,88.52363953,11.47636047,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,Threshold,94.18389528,5.816104718,200.533344,98.06,30.17,301.7,69.83,72.28571429,100,55.42857143,0,44.57142857,100,100,69.24215971,71.20963538,55.42857143,100,35,19.4,100,3.100950525,0,96.89904947,48.68075733,100,65.20117974,1,0.316124127,0.254535434,NaN,85.9,97.08204711,2.917952886,30.17,48.68075733,51.31924267,44.57142857,55.42857143,0,44.57142857,100,100,69.24215971,71.20963538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,Threshold-MaxRep,94.18316899,5.816831013,200.5025563,98.06,30.18,301.8,69.82,72.28571429,100,55.42857143,0,44.57142857,100,100,69.24215971,71.20963538,55.42857143,100,35,19.4,100,3.10119492,0,96.89880508,48.68075733,100,65.20117974,1,0.315796922,0.251161754,NaN,85,97.0677508,2.932249199,30.18,48.68075733,51.31924267,44.57142857,55.42857143,0,44.57142857,100,100,69.24215971,71.20963538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,Threshold-NoTierSel,94.1857352,5.814264795,199.9993085,98.06,30.84,308.4,69.16,72.28571429,100,55.42857143,0,44.57142857,100,100,69.24215971,71.20963538,55.42857143,100,35,19.4,100,3.072238432,0,96.92776157,49.17386459,100,65.64445165,1,0.316236269,0.254415811,NaN,82.9,97.08344633,2.916553672,30.84,49.17386459,50.82613541,44.57142857,55.42857143,0,44.57142857,100,100,69.24215971,71.20963538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xu_aligned,onoff,50,Threshold-Uniform,81.22154516,18.77845484,225.0868753,75.33,18.68,186.8,81.32,73.28571429,99.42857143,52.85714286,0.571428571,47.14285714,99.42857143,98.94021739,67.96231337,68.68795223,52.85714286,100,35,18.5,54.93162994,2.96907559,45.06837006,97.03092441,88.85196387,83.06377571,67.8738057,12.40472355,0.060099885,0.05642047,NaN,51.2,13.84952622,86.15047378,18.68,88.85196387,11.14803613,47.14285714,52.85714286,0.571428571,47.14285714,99.42857143,98.94021739,67.96231337,68.68795223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
